VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee
2,2024-10-01 00:30:44,2024-10-01 00:48:26,1.0,3.0,1.0,N,162,246,1,18.4,1.0,0.5,1.5,0.0,1.0,24.9,2.5,0.0
1,2024-10-01 00:12:20,2024-10-01 00:25:25,1.0,2.2,1.0,N,48,236,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0
1,2024-10-01 00:04:46,2024-10-01 00:13:52,1.0,2.7,1.0,N,142,24,1,13.5,3.5,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-10-01 00:12:10,2024-10-01 00:23:01,1.0,3.1,1.0,N,233,75,1,14.2,3.5,0.5,2.0,0.0,1.0,21.2,2.5,0.0
1,2024-10-01 00:30:22,2024-10-01 00:30:39,1.0,0.0,1.0,N,262,262,3,3.0,3.5,0.5,0.0,0.0,1.0,8.0,2.5,0.0
2,2024-10-01 00:31:20,2024-10-01 00:36:00,2.0,0.97,1.0,N,137,137,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
1,2024-10-01 00:42:57,2024-10-01 00:49:01,1.0,1.3,1.0,N,142,48,1,7.9,3.5,0.5,2.55,0.0,1.0,15.45,2.5,0.0
1,2024-10-01 00:59:55,2024-10-01 01:02:24,1.0,0.5,1.0,N,230,161,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0
1,2024-10-01 00:00:47,2024-10-01 00:04:22,0.0,1.1,1.0,N,142,237,1,7.2,3.5,0.5,3.0,0.0,1.0,15.2,2.5,0.0
1,2024-10-01 00:17:36,2024-10-01 00:26:22,1.0,2.2,1.0,N,162,145,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0
1,2024-10-01 00:49:00,2024-10-01 00:52:20,1.0,0.6,1.0,N,229,162,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0
2,2024-10-01 00:07:26,2024-10-01 00:13:20,1.0,0.9,1.0,N,162,162,1,7.9,1.0,0.5,3.87,0.0,1.0,16.77,2.5,0.0
2,2024-10-01 00:17:11,2024-10-01 00:25:00,1.0,1.33,1.0,N,162,230,1,9.3,1.0,0.5,2.0,0.0,1.0,16.3,2.5,0.0
2,2024-10-01 00:00:34,2024-10-01 00:05:13,1.0,1.79,1.0,N,211,234,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-09-30 23:58:40,2024-10-01 00:20:26,1.0,5.16,1.0,N,142,7,1,24.7,1.0,0.5,0.0,0.0,1.0,29.7,2.5,0.0
1,2024-10-01 00:55:29,2024-10-01 01:42:35,1.0,11.3,99.0,N,161,197,1,39.5,0.0,0.5,0.0,6.94,1.0,47.94,0.0,0.0
1,2024-10-01 00:08:59,2024-10-01 00:40:58,1.0,20.6,1.0,N,132,243,2,76.5,2.75,0.5,0.0,6.94,1.0,87.69,0.0,1.75
2,2024-10-01 00:18:38,2024-10-01 00:36:47,2.0,7.42,1.0,N,239,247,4,-33.1,-1.0,-0.5,0.0,0.0,-1.0,-38.1,-2.5,0.0
2,2024-10-01 00:18:38,2024-10-01 00:36:47,2.0,7.42,1.0,N,239,247,4,33.1,1.0,0.5,0.0,0.0,1.0,38.1,2.5,0.0
2,2024-10-01 00:39:33,2024-10-01 00:53:59,1.0,4.49,1.0,N,247,60,2,21.9,1.0,0.5,0.0,0.0,1.0,24.4,0.0,0.0
2,2024-10-01 00:24:14,2024-10-01 00:35:48,1.0,1.89,1.0,N,234,231,1,12.8,1.0,0.5,2.5,0.0,1.0,20.3,2.5,0.0
2,2024-10-01 01:00:05,2024-10-01 01:11:18,1.0,4.1,1.0,N,233,74,1,17.7,1.0,0.5,4.54,0.0,1.0,27.24,2.5,0.0
1,2024-10-01 00:32:23,2024-10-01 00:42:38,1.0,1.3,1.0,N,262,236,1,10.0,3.5,0.5,1.0,0.0,1.0,16.0,2.5,0.0
2,2024-10-01 00:29:02,2024-10-01 00:39:09,1.0,1.8,1.0,N,263,238,1,12.8,1.0,0.5,4.45,0.0,1.0,22.25,2.5,0.0
2,2024-10-01 00:40:10,2024-10-01 00:46:36,1.0,1.07,1.0,N,238,24,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0
2,2024-10-01 00:28:52,2024-10-01 00:51:34,2.0,9.94,1.0,N,138,107,1,40.8,6.0,0.5,10.16,0.0,1.0,62.71,2.5,1.75
1,2024-10-01 00:53:49,2024-10-01 01:00:04,1.0,2.5,1.0,N,233,263,1,11.4,3.5,0.5,3.25,0.0,1.0,19.65,2.5,0.0
1,2024-10-01 00:31:48,2024-10-01 00:51:57,2.0,8.5,1.0,N,138,167,2,35.2,7.75,0.5,0.0,6.94,1.0,51.39,0.0,1.75
2,2024-10-01 00:27:39,2024-10-01 00:34:02,1.0,1.44,1.0,N,141,263,1,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0
2,2024-10-01 00:49:22,2024-10-01 00:53:14,1.0,1.01,1.0,N,263,141,1,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-10-01 00:59:01,2024-10-01 01:14:54,1.0,3.35,1.0,N,233,143,1,18.4,1.0,0.5,3.5,0.0,1.0,26.9,2.5,0.0
2,2024-10-01 00:55:06,2024-10-01 01:22:01,1.0,8.58,1.0,N,170,181,1,38.0,1.0,0.5,4.3,0.0,1.0,47.3,2.5,0.0
2,2024-10-01 00:03:28,2024-10-01 00:09:32,1.0,1.23,1.0,N,249,90,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
2,2024-10-01 00:36:47,2024-10-01 00:47:16,1.0,2.47,1.0,N,114,161,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 00:51:53,2024-10-01 00:59:36,1.0,2.71,1.0,N,234,231,1,12.8,1.0,0.5,1.0,0.0,1.0,18.8,2.5,0.0
1,2024-10-01 00:02:42,2024-10-01 00:12:42,1.0,1.7,1.0,N,142,141,1,12.1,3.5,0.5,3.4,0.0,1.0,20.5,2.5,0.0
1,2024-10-01 00:04:44,2024-10-01 00:12:30,1.0,1.3,1.0,N,164,68,1,8.6,3.5,0.5,2.0,0.0,1.0,15.6,2.5,0.0
1,2024-10-01 00:23:51,2024-10-01 00:39:29,1.0,3.3,1.0,N,163,41,1,17.7,3.5,0.5,4.5,0.0,1.0,27.2,2.5,0.0
2,2024-10-01 00:09:21,2024-10-01 00:11:57,1.0,0.7,1.0,N,68,186,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0
1,2024-10-01 00:12:11,2024-10-01 00:16:30,2.0,0.7,1.0,N,230,163,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0
1,2024-10-01 00:21:52,2024-10-01 00:29:09,1.0,1.8,1.0,N,163,239,4,10.7,3.5,0.5,0.0,0.0,1.0,15.7,2.5,0.0
2,2024-10-01 00:17:53,2024-10-01 00:50:08,1.0,19.01,2.0,N,132,48,1,70.0,0.0,0.5,12.0,6.94,1.0,94.69,2.5,1.75
2,2024-10-01 00:59:29,2024-10-01 01:32:28,1.0,17.06,2.0,N,132,163,1,70.0,0.0,0.5,22.2,0.0,1.0,97.95,2.5,1.75
2,2024-10-01 00:31:50,2024-10-01 00:51:11,1.0,5.17,1.0,N,249,263,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0
2,2024-10-01 00:10:12,2024-10-01 00:18:26,1.0,1.3,1.0,N,137,164,1,10.0,1.0,0.5,3.75,0.0,1.0,18.75,2.5,0.0
2,2024-10-01 00:49:13,2024-10-01 01:03:18,1.0,3.26,1.0,N,249,50,1,17.7,1.0,0.5,3.4,0.0,1.0,26.1,2.5,0.0
2,2024-10-01 00:04:01,2024-10-01 00:08:13,2.0,0.63,1.0,N,164,68,1,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-10-01 00:48:30,2024-10-01 00:52:46,1.0,0.67,1.0,N,68,48,1,6.5,1.0,0.5,10.0,0.0,1.0,21.5,2.5,0.0
2,2024-10-01 00:58:26,2024-10-01 01:05:09,1.0,1.37,1.0,N,230,170,1,8.6,1.0,0.5,2.04,0.0,1.0,15.64,2.5,0.0
2,2024-10-01 00:30:42,2024-10-01 00:41:49,1.0,2.08,1.0,N,164,142,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 00:20:06,2024-10-01 00:50:51,1.0,19.96,2.0,N,132,141,1,70.0,0.0,0.5,7.0,6.94,1.0,89.69,2.5,1.75
1,2024-10-01 00:29:14,2024-10-01 00:32:29,2.0,0.6,1.0,N,249,234,2,5.8,3.5,0.5,0.0,0.0,1.0,10.8,2.5,0.0
1,2024-10-01 00:55:38,2024-10-01 00:58:23,1.0,0.8,1.0,N,114,90,1,5.8,3.5,0.5,3.2,0.0,1.0,14.0,2.5,0.0
2,2024-10-01 00:34:55,2024-10-01 01:02:06,1.0,16.68,1.0,N,132,255,1,63.2,1.0,0.5,13.49,0.0,1.0,80.94,0.0,1.75
2,2024-10-01 00:04:56,2024-10-01 00:14:47,1.0,2.63,1.0,N,142,262,1,13.5,1.0,0.5,4.62,0.0,1.0,23.12,2.5,0.0
1,2024-10-01 00:07:10,2024-10-01 00:18:43,0.0,2.5,1.0,N,161,263,1,14.2,3.5,0.5,2.9,0.0,1.0,22.1,2.5,0.0
1,2024-10-01 00:05:49,2024-10-01 00:15:45,1.0,2.4,1.0,N,114,137,2,12.8,3.5,0.5,0.0,0.0,1.0,17.8,2.5,0.0
1,2024-10-01 00:10:57,2024-10-01 00:28:24,1.0,12.0,1.0,N,132,260,1,45.0,2.75,0.5,9.85,0.0,1.0,59.1,0.0,1.75
1,2024-10-01 00:09:02,2024-10-01 00:28:33,1.0,2.6,1.0,N,90,237,1,15.6,3.5,0.5,3.5,0.0,1.0,24.1,2.5,0.0
2,2024-10-01 00:37:35,2024-10-01 00:55:21,2.0,4.18,1.0,N,100,148,1,22.6,1.0,0.5,5.52,0.0,1.0,33.12,2.5,0.0
2,2024-10-01 00:21:32,2024-10-01 00:25:33,1.0,0.58,1.0,N,234,68,2,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-10-01 00:37:37,2024-10-01 00:58:26,2.0,3.57,1.0,N,113,163,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0
2,2024-10-01 00:01:38,2024-10-01 00:19:45,1.0,4.18,1.0,N,161,148,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0
2,2024-10-01 00:35:31,2024-10-01 00:43:52,1.0,2.17,1.0,N,229,142,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0
2,2024-10-01 00:52:01,2024-10-01 01:14:12,1.0,6.02,1.0,N,161,33,1,28.9,1.0,0.5,5.0,0.0,1.0,38.9,2.5,0.0
2,2024-10-01 00:57:05,2024-10-01 01:13:17,1.0,3.82,1.0,N,97,85,2,19.1,1.0,0.5,0.0,0.0,1.0,21.6,0.0,0.0
2,2024-10-01 00:35:49,2024-10-01 00:36:09,2.0,0.12,1.0,N,164,164,2,3.0,1.0,0.5,0.0,0.0,1.0,8.0,2.5,0.0
2,2024-10-01 00:08:22,2024-10-01 00:13:53,1.0,0.81,1.0,N,100,170,1,7.2,1.0,0.5,1.22,0.0,1.0,13.42,2.5,0.0
2,2024-10-01 00:33:49,2024-10-01 00:43:35,1.0,3.07,1.0,N,170,230,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0
2,2024-10-01 00:08:17,2024-10-01 00:16:40,1.0,0.79,1.0,N,100,48,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-10-01 00:11:53,2024-10-01 00:25:49,2.0,6.9,1.0,N,132,134,1,28.9,1.0,0.5,5.0,0.0,1.0,38.15,0.0,1.75
2,2024-10-01 00:40:09,2024-10-01 00:47:58,1.0,1.99,1.0,N,141,164,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
1,2024-10-01 00:42:29,2024-10-01 01:19:03,1.0,18.1,2.0,N,132,142,1,70.0,4.25,0.5,15.15,0.0,1.0,90.9,2.5,1.75
2,2024-10-01 00:03:56,2024-10-01 00:14:21,1.0,2.51,1.0,N,261,158,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0
2,2024-10-01 00:27:22,2024-10-01 00:44:25,1.0,5.87,1.0,N,65,112,1,26.1,1.0,0.5,5.72,0.0,1.0,34.32,0.0,0.0
1,2024-10-01 00:20:45,2024-10-01 00:27:11,1.0,0.8,1.0,N,144,79,1,7.2,3.5,0.5,3.05,0.0,1.0,15.25,2.5,0.0
1,2024-10-01 00:29:22,2024-10-01 00:36:59,1.0,1.3,1.0,N,113,158,1,7.9,3.5,0.5,2.6,0.0,1.0,15.5,2.5,0.0
2,2024-10-01 00:30:24,2024-10-01 00:40:10,1.0,1.98,1.0,N,163,238,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-10-01 00:55:54,2024-10-01 01:00:58,1.0,0.95,1.0,N,246,234,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
2,2024-10-01 00:42:50,2024-10-01 00:56:59,1.0,4.21,1.0,N,113,236,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0
2,2024-10-01 00:00:34,2024-10-01 00:06:42,1.0,1.31,1.0,N,231,249,2,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0
2,2024-10-01 00:40:59,2024-10-01 00:43:56,1.0,0.75,1.0,N,107,137,1,5.8,1.0,0.5,1.08,0.0,1.0,11.88,2.5,0.0
2,2024-10-01 00:45:02,2024-10-01 00:54:25,1.0,1.81,1.0,N,170,90,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
2,2024-10-01 00:25:51,2024-10-01 00:38:46,1.0,2.12,1.0,N,100,237,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 00:57:02,2024-10-01 01:33:25,1.0,21.1,1.0,N,132,181,1,80.7,1.0,0.5,0.0,0.0,1.0,84.95,0.0,1.75
1,2024-10-01 00:06:13,2024-10-01 00:21:33,1.0,2.6,1.0,N,166,43,2,17.7,3.5,0.5,0.0,0.0,1.0,22.7,2.5,0.0
2,2024-09-30 23:59:40,2024-10-01 00:34:56,2.0,19.15,2.0,N,132,79,1,70.0,0.0,0.5,15.15,0.0,1.0,90.9,2.5,1.75
2,2024-10-01 00:12:36,2024-10-01 00:40:48,2.0,14.71,2.0,N,132,107,2,70.0,0.0,0.5,0.0,6.94,1.0,80.94,2.5,0.0
2,2024-10-01 00:23:17,2024-10-01 00:35:09,1.0,2.1,1.0,N,137,246,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
2,2024-10-01 00:51:38,2024-10-01 01:16:28,1.0,6.36,1.0,N,158,75,1,29.6,1.0,0.5,8.65,0.0,1.0,43.25,2.5,0.0
1,2024-10-01 00:01:11,2024-10-01 00:10:00,2.0,0.8,1.0,N,68,48,1,8.6,3.5,0.5,3.4,0.0,1.0,17.0,2.5,0.0
2,2024-10-01 00:00:15,2024-10-01 00:13:09,1.0,2.53,1.0,N,162,143,2,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0
2,2024-10-01 00:05:44,2024-10-01 00:08:04,1.0,0.76,1.0,N,90,249,1,5.1,1.0,0.5,1.01,0.0,1.0,11.11,2.5,0.0
2,2024-10-01 00:32:08,2024-10-01 00:33:27,1.0,0.3,1.0,N,193,146,1,4.4,1.0,0.5,1.0,0.0,1.0,7.9,0.0,0.0
2,2024-10-01 00:47:56,2024-10-01 00:53:54,2.0,1.52,1.0,N,230,90,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0
1,2024-10-01 00:04:56,2024-10-01 00:18:29,1.0,0.9,1.0,N,68,50,1,12.8,3.5,0.5,3.55,0.0,1.0,21.35,2.5,0.0
2,2024-10-01 00:52:39,2024-10-01 01:17:51,1.0,15.5,1.0,N,132,112,1,59.0,1.0,0.5,12.3,0.0,1.0,75.55,0.0,1.75
2,2024-10-01 00:11:56,2024-10-01 00:17:44,2.0,2.21,1.0,N,140,137,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0
2,2024-10-01 00:48:09,2024-10-01 00:52:23,2.0,0.65,1.0,N,140,141,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-10-01 00:41:01,2024-10-01 00:47:35,1.0,0.95,1.0,N,249,114,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0
1,2024-10-01 00:33:37,2024-10-01 00:53:54,1.0,14.7,1.0,N,132,260,2,54.8,2.75,0.5,0.0,0.0,1.0,59.05,0.0,1.75
1,2024-10-01 00:26:07,2024-10-01 00:36:21,1.0,2.3,1.0,N,246,142,1,11.4,3.5,0.5,1.0,0.0,1.0,17.4,2.5,0.0
2,2024-10-01 00:45:10,2024-10-01 00:51:27,1.0,1.57,1.0,N,263,140,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
1,2024-10-01 00:54:05,2024-10-01 01:01:06,1.0,1.1,1.0,N,68,158,1,7.2,3.5,0.5,2.45,0.0,1.0,14.65,2.5,0.0
2,2024-10-01 00:07:18,2024-10-01 00:20:28,1.0,5.85,1.0,N,263,223,2,24.7,1.0,0.5,0.0,6.94,1.0,36.64,2.5,0.0
2,2024-10-01 00:22:44,2024-10-01 00:26:26,1.0,0.55,1.0,N,237,236,2,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0
2,2024-09-30 23:54:14,2024-10-01 00:05:39,1.0,3.62,1.0,N,79,263,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0
2,2024-10-01 00:15:04,2024-10-01 00:27:49,1.0,2.94,1.0,N,48,79,1,15.6,1.0,0.5,2.06,0.0,1.0,22.66,2.5,0.0
2,2024-10-01 00:31:11,2024-10-01 00:40:15,1.0,1.89,1.0,N,79,170,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0
1,2024-10-01 00:40:16,2024-10-01 00:40:42,1.0,0.0,1.0,N,83,83,2,3.0,1.0,0.5,0.0,0.0,1.0,5.5,0.0,0.0
2,2024-10-01 00:12:02,2024-10-01 00:19:58,1.0,3.12,1.0,N,141,79,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0
1,2024-10-01 00:12:11,2024-10-01 00:17:34,1.0,0.7,1.0,N,48,163,1,6.5,3.5,0.5,2.0,0.0,1.0,13.5,2.5,0.0
2,2024-10-01 00:44:12,2024-10-01 00:52:06,3.0,1.24,1.0,N,142,229,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0
2,2024-10-01 00:55:31,2024-10-01 01:00:39,1.0,1.21,1.0,N,107,170,1,7.9,1.0,0.5,3.22,0.0,1.0,16.12,2.5,0.0
2,2024-10-01 00:09:29,2024-10-01 00:19:25,1.0,2.63,1.0,N,162,263,1,13.5,1.0,0.5,3.33,0.0,1.0,21.83,2.5,0.0
2,2024-10-01 00:08:52,2024-10-01 00:18:29,1.0,1.42,1.0,N,79,211,1,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0
2,2024-10-01 00:42:14,2024-10-01 00:46:36,2.0,1.11,1.0,N,48,186,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0
1,2024-10-01 00:53:42,2024-10-01 01:05:22,1.0,4.1,1.0,N,45,48,1,18.4,3.5,0.5,4.65,0.0,1.0,28.05,2.5,0.0
2,2024-10-01 00:27:35,2024-10-01 00:59:20,2.0,20.71,1.0,N,132,181,1,77.2,1.0,0.5,10.0,0.0,1.0,91.45,0.0,1.75
2,2024-10-01 00:08:07,2024-10-01 00:31:45,1.0,4.49,1.0,N,239,249,1,25.4,1.0,0.5,6.08,0.0,1.0,36.48,2.5,0.0
2,2024-10-01 00:46:14,2024-10-01 01:00:46,1.0,3.47,1.0,N,114,256,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0
2,2024-10-01 00:33:41,2024-10-01 00:47:53,1.0,9.6,1.0,N,132,192,2,37.3,1.0,0.5,0.0,0.0,1.0,41.55,0.0,1.75
1,2024-10-01 00:10:01,2024-10-01 00:54:28,2.0,11.6,1.0,N,132,188,2,53.4,2.75,0.5,0.0,0.0,1.0,57.65,0.0,1.75
1,2024-10-01 00:09:16,2024-10-01 00:19:13,1.0,3.2,1.0,N,79,140,1,14.9,3.5,0.5,5.0,0.0,1.0,24.9,2.5,0.0
1,2024-10-01 00:27:57,2024-10-01 00:35:34,1.0,2.0,1.0,N,162,90,1,10.0,3.5,0.5,3.75,0.0,1.0,18.75,2.5,0.0
1,2024-10-01 00:52:12,2024-10-01 00:55:37,1.0,0.4,1.0,N,162,229,1,5.1,3.5,0.5,2.0,0.0,1.0,12.1,2.5,0.0
1,2024-10-01 00:05:54,2024-10-01 00:26:47,1.0,8.1,4.0,N,132,86,2,43.6,2.75,0.5,0.0,0.0,1.0,47.85,0.0,1.75
1,2024-10-01 00:04:05,2024-10-01 00:09:26,1.0,0.9,1.0,N,107,249,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0
2,2024-09-30 23:37:33,2024-09-30 23:46:22,1.0,1.43,1.0,N,230,163,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0
2,2024-10-01 00:22:55,2024-10-01 00:46:18,1.0,8.77,1.0,N,164,61,1,37.3,1.0,0.5,9.85,6.94,1.0,59.09,2.5,0.0
1,2024-10-01 00:03:12,2024-10-01 00:08:01,4.0,0.6,1.0,N,107,170,1,6.5,3.5,0.5,2.3,0.0,1.0,13.8,2.5,0.0
2,2024-10-01 00:08:32,2024-10-01 00:15:35,1.0,2.8,1.0,N,48,166,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2024-10-01 00:17:09,2024-10-01 00:20:00,1.0,0.62,1.0,N,24,238,2,5.8,1.0,0.5,0.0,0.0,1.0,8.3,0.0,0.0
2,2024-10-01 00:57:15,2024-10-01 01:12:04,1.0,4.62,1.0,N,230,42,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
2,2024-10-01 00:41:02,2024-10-01 01:11:02,1.0,18.31,2.0,N,132,100,1,70.0,0.0,0.5,12.4,6.94,1.0,95.09,2.5,1.75
2,2024-10-01 00:20:52,2024-10-01 00:28:14,1.0,1.09,1.0,N,161,186,1,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0
2,2024-10-01 00:36:46,2024-10-01 00:50:29,1.0,6.99,1.0,N,88,140,1,28.9,1.0,0.5,0.0,0.0,1.0,33.9,2.5,0.0
2,2024-10-01 00:32:37,2024-10-01 00:46:40,1.0,3.82,1.0,N,90,239,1,18.4,1.0,0.5,1.0,0.0,1.0,24.4,2.5,0.0
2,2024-10-01 00:27:23,2024-10-01 00:34:30,1.0,1.58,1.0,N,234,170,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0
2,2024-10-01 00:43:38,2024-10-01 00:45:00,3.0,0.05,1.0,N,230,230,4,-3.7,-1.0,-0.5,0.0,0.0,-1.0,-8.7,-2.5,0.0
2,2024-10-01 00:43:38,2024-10-01 00:45:00,3.0,0.05,1.0,N,230,230,4,3.7,1.0,0.5,0.0,0.0,1.0,8.7,2.5,0.0
2,2024-10-01 00:06:47,2024-10-01 00:15:50,1.0,1.92,1.0,N,170,224,1,11.4,1.0,0.5,1.64,0.0,1.0,18.04,2.5,0.0
2,2024-10-01 00:49:40,2024-10-01 00:58:04,1.0,1.83,1.0,N,234,148,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0
1,2024-10-01 00:12:30,2024-10-01 00:17:21,1.0,0.5,1.0,N,239,238,2,5.1,3.5,0.5,0.0,0.0,1.0,10.1,2.5,0.0
2,2024-10-01 00:55:16,2024-10-01 01:35:14,1.0,27.79,2.0,N,132,231,1,70.0,0.0,0.5,4.13,6.94,1.0,86.82,2.5,1.75
2,2024-10-01 00:11:27,2024-10-01 00:19:47,1.0,2.48,1.0,N,163,75,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0
2,2024-10-01 00:24:12,2024-10-01 00:34:05,2.0,5.34,1.0,N,132,219,1,21.9,1.0,0.5,6.1,0.0,1.0,32.25,0.0,1.75
2,2024-10-01 00:40:32,2024-10-01 00:42:21,1.0,0.73,1.0,N,151,238,1,5.1,1.0,0.5,3.03,0.0,1.0,13.13,2.5,0.0
2,2024-10-01 00:59:02,2024-10-01 01:14:02,2.0,3.6,1.0,N,163,141,1,19.8,1.0,0.5,4.96,0.0,1.0,29.76,2.5,0.0
2,2024-10-01 00:12:06,2024-10-01 00:21:11,1.0,0.55,1.0,N,230,170,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0
2,2024-10-01 00:00:49,2024-10-01 00:11:08,2.0,1.63,1.0,N,142,229,1,12.1,1.0,0.5,2.05,0.0,1.0,19.15,2.5,0.0
2,2024-10-01 00:16:21,2024-10-01 00:20:42,1.0,0.98,1.0,N,140,236,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0
2,2024-10-01 00:17:46,2024-10-01 00:49:05,1.0,13.05,1.0,N,132,188,1,52.7,1.0,0.5,13.8,0.0,1.0,70.75,0.0,1.75
1,2024-10-01 00:02:12,2024-10-01 00:12:53,1.0,3.9,1.0,N,132,10,1,17.0,2.75,0.5,0.0,0.0,1.0,21.25,0.0,1.75
2,2024-10-01 00:22:14,2024-10-01 00:22:19,1.0,0.0,1.0,N,132,132,2,3.0,1.0,0.5,0.0,0.0,1.0,7.25,0.0,1.75
2,2024-10-01 00:22:40,2024-10-01 00:58:20,1.0,21.57,2.0,N,132,158,1,70.0,0.0,0.5,14.8,0.0,1.0,90.55,2.5,1.75
2,2024-10-01 00:28:25,2024-10-01 00:37:12,1.0,2.29,1.0,N,143,140,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0
2,2024-10-01 00:20:02,2024-10-01 00:24:50,1.0,0.71,1.0,N,79,148,1,6.5,1.0,0.5,2.88,0.0,1.0,14.38,2.5,0.0
2,2024-10-01 00:31:39,2024-10-01 00:42:47,1.0,5.34,1.0,N,231,229,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0
2,2024-10-01 00:46:00,2024-10-01 01:09:59,2.0,4.27,1.0,N,233,144,1,24.0,1.0,0.5,5.8,0.0,1.0,34.8,2.5,0.0
2,2024-10-01 00:11:17,2024-10-01 00:26:38,1.0,4.1,1.0,N,234,238,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0
1,2024-10-01 00:51:46,2024-10-01 00:52:23,1.0,0.3,1.0,N,232,232,2,3.7,3.5,0.5,0.0,0.0,1.0,8.7,2.5,0.0
2,2024-10-01 00:39:06,2024-10-01 00:55:16,1.0,7.42,1.0,N,236,231,3,-31.0,-1.0,-0.5,0.0,0.0,-1.0,-36.0,-2.5,0.0
2,2024-10-01 00:39:06,2024-10-01 00:55:16,1.0,7.42,1.0,N,236,231,3,31.0,1.0,0.5,0.0,0.0,1.0,36.0,2.5,0.0
